Date	TSLA	^GSPC	AMC	RIVN	LCID	XPEV	LI	PTRA	F	GM	TWTR	TGT	SVNDY	EMR	GRMN	DHR	NUE	NSANY	TM	HMC
2022-04-08	1025.489990234375	4488.27978515625	18.239999771118164	38.79999923706055	21.670000076293945	27.190000534057617	25.860000610351562	6.730000019073486	15.050000190734863	39.349998474121094	46.22999954223633	233.33999633789062	22.56999969482422	94.56999969482422	114.23999786376953	299.2900085449219	150.75999450683594	8.199999809265137	170.77999877929688	26.059999465942383
2022-04-11	975.9299926757812	4412.52978515625	18.719999313354492	39.5	21.700000762939453	26.600000381469727	25.25	6.860000133514404	15.279999732971191	40.33000183105469	47.0099983215332	229.30999755859375	22.270000457763672	93.18000030517578	111.73999786376953	291.1199951171875	152.8000030517578	8.130000114440918	169.63999938964844	26.040000915527344
2022-04-12	986.9500122070312	4397.4501953125	17.420000076293945	38.150001525878906	21.290000915527344	25.780000686645508	24.93000030517578	6.920000076293945	15.359999656677246	40.040000915527344	44.47999954223633	231.33999633789062	22.5	92.81999969482422	111.81999969482422	280.739990234375	157.24000549316406	7.989999771118164	165.72999572753906	25.68000030517578
2022-04-13	1022.3699951171875	4446.58984375	18.530000686645508	41.150001525878906	22.049999237060547	27.65999984741211	26.030000686645508	7.21999979019165	15.510000228881836	40.220001220703125	45.849998474121094	233.82000732421875	22.40999984741211	93.30999755859375	113.06999969482422	283.7200012207031	163.22999572753906	8.0600004196167	168.44000244140625	25.969999313354492
2022-04-14	985.0	4392.58984375	18.020000457763672	40.59000015258789	21.010000228881836	26.93000030517578	25.709999084472656	7.170000076293945	15.479999542236328	40.130001068115234	45.08000183105469	237.1999969482422	22.520000457763672	92.86000061035156	111.30999755859375	276.9800109863281	165.32000732421875	8.0	167.25999450683594	25.75
2022-04-18	1004.2899780273438	4391.68994140625	17.479999542236328	38.22999954223633	20.31999969482422	26.459999084472656	25.65999984741211	6.579999923706055	15.670000076293945	40.630001068115234	48.45000076293945	239.38999938964844	21.760000228881836	93.97000122070312	110.56999969482422	275.07000732421875	170.3300018310547	8.020000457763672	170.27000427246094	25.90999984741211
2022-04-19	1028.1500244140625	4462.2099609375	18.68000030517578	39.150001525878906	21.40999984741211	27.360000610351562	25.34000015258789	6.920000076293945	16.149999618530273	42.08000183105469	46.15999984741211	246.0500030517578	21.65999984741211	95.69000244140625	113.19999694824219	273.1000061035156	171.8300018310547	8.289999961853027	171.4499969482422	26.219999313354492
2022-04-20	977.2000122070312	4459.4501953125	17.34000015258789	36.22999954223633	20.8700008392334	24.8700008392334	23.489999771118164	6.980000019073486	16.049999237060547	41.720001220703125	46.720001220703125	249.32000732421875	22.59000015258789	97.13999938964844	114.68000030517578	280.3800048828125	169.25	8.619999885559082	175.4499969482422	26.760000228881836
2022-04-21	1008.780029296875	4393.66015625	16.850000381469727	33.7599983215332	19.549999237060547	23.84000015258789	22.469999313354492	6.840000152587891	15.699999809265137	40.709999084472656	47.08000183105469	248.1699981689453	22.399999618530273	96.70999908447266	113.2300033569336	278.239990234375	175.58999633789062	8.359999656677246	173.6699981689453	26.450000762939453
2022-04-22	1005.0499877929688	4271.77978515625	16.520000457763672	33.61000061035156	19.110000610351562	23.8700008392334	22.329999923706055	6.539999961853027	15.130000114440918	39.84000015258789	48.93000030517578	241.67999267578125	22.010000228881836	93.5999984741211	110.5	264.55999755859375	161.0500030517578	8.100000381469727	169.52999877929688	25.93000030517578
2022-04-25	998.02001953125	4296.1201171875	16.959999084472656	33.900001525878906	19.329999923706055	24.209999084472656	22.309999465942383	6.739999771118164	15.1899995803833	39.81999969482422	51.70000076293945	241.66000366210938	21.979999542236328	92.20999908447266	112.80999755859375	260.4599914550781	158.55999755859375	8.050000190734863	172.16000366210938	26.459999084472656
2022-04-26	876.4199829101562	4175.2001953125	15.5	30.68000030517578	17.639999389648438	22.709999084472656	21.149999618530273	6.389999866485596	14.710000038146973	38.040000915527344	49.68000030517578	236.5	22.040000915527344	89.66999816894531	110.0	250.97999572753906	157.02999877929688	7.809999942779541	166.82000732421875	25.829999923706055
2022-04-27	881.510009765625	4183.9599609375	15.850000381469727	31.219999313354492	18.06999969482422	23.719999313354492	22.18000030517578	6.369999885559082	14.850000381469727	38.65999984741211	48.63999938964844	230.97000122070312	21.530000686645508	90.61000061035156	109.5	252.27999877929688	158.99000549316406	7.820000171661377	168.0399932861328	25.690000534057617
2022-04-28	877.510009765625	4287.5	15.640000343322754	32.18000030517578	18.889999389648438	24.079999923706055	22.1200008392334	6.579999923706055	14.619999885559082	38.75	49.11000061035156	236.38999938964844	21.950000762939453	92.30999755859375	110.63999938964844	257.0	160.64999389648438	8.069999694824219	172.97000122070312	26.450000762939453
2022-04-29	870.760009765625	4131.93017578125	15.300000190734863	30.239999771118164	18.079999923706055	24.610000610351562	22.43000030517578	6.210000038146973	14.15999984741211	37.90999984741211	49.02000045776367	228.64999389648438	22.049999237060547	90.18000030517578	109.73999786376953	251.1300048828125	154.77999877929688	7.940000057220459	171.0	26.25
